Published,Type,Conference,Title,Speaker,Duration,DurationInMinutes,Link
4 years ago,talk,Unknown,"Dungeons, Dragons and Functions",Mathias Brandewinder,58:56,59,https://youtube.com/watch?v=PHDct6oIneE
4 years ago,talk,Unknown,Developer Accessible Machine Learning,Michal Lusiak,42:41,43,https://youtube.com/watch?v=bAfVasWqnsY
4 years ago,talk,Unknown,Recent Solutions Using Deep Learning Models/ The How and Why,Hazel Clarke,36:58,37,https://youtube.com/watch?v=8ism68urcAM
4 years ago,talk,Unknown,Agility ≠ Speed,Kevlin Henney,1:03:25,63,https://youtube.com/watch?v=xjf3eW5lftw
4 years ago,talk,Unknown,Fantastic Mr. Function,Damjan Vujnovic,1:02:32,63,https://youtube.com/watch?v=ZtA5GmxVQEo
4 years ago,talk,Unknown,A Practical Guide to Dashboarding,Jessica White,49:14,49,https://youtube.com/watch?v=EN-ny9Qw9HE
4 years ago,talk,Unknown,Building Clients for OpenID Connect/OAuth 2-based Systems,Dominick Baier,1:00:31,61,https://youtube.com/watch?v=YF8coyfQb0Y
4 years ago,talk,Unknown,"Code the future, now",Adam Ralph,54:31,55,https://youtube.com/watch?v=9x44KwmElko
4 years ago,talk,Unknown,Securing Web Applications and APIs with ASP.NET Core 2.2 and 3.0,Dominick Baier,52:05,52,https://youtube.com/watch?v=VvJvQvzqKIU
4 years ago,talk,Unknown,What Is This Cloud Native Thing Anyway?,Sam Newman,51:25,51,https://youtube.com/watch?v=NbeZ8clZtb4
4 years ago,talk,Unknown,Async injection,Mark Seemann,1:00:30,61,https://youtube.com/watch?v=bVlWWCru-28
4 years ago,talk,Unknown,A lap around Azure Devops,Jakob Ehn,1:02:59,63,https://youtube.com/watch?v=N78NxZ-cKUc
4 years ago,talk,Unknown,CSS Grid - What is this Magic?!,Amy Kapernick,44:51,45,https://youtube.com/watch?v=3g96lmsWs-M
4 years ago,talk,Unknown,"Pragmatic Performance: When to care about perf, and what to do about it",David Wengier,54:04,54,https://youtube.com/watch?v=EBe0k7na1FQ
4 years ago,talk,Unknown,Dynamic Runtime Code with Roslyn,Jeremy Miller,1:01:21,61,https://youtube.com/watch?v=wPlfHrdjMMA
4 years ago,talk,Unknown,GraphQL Will Do To REST What JSON Did To XML,Roy Derks,32:43,33,https://youtube.com/watch?v=Pmm12LtcPWs
4 years ago,talk,Unknown,A Skeptic's Guide to Functional Style Javascript,Jonathan Mills,47:54,48,https://youtube.com/watch?v=g2cu7xmX-98
4 years ago,talk,Unknown,Deep Learning in the world of little ponies,Galiya Warrier,55:01,55,https://youtube.com/watch?v=YpY45Dn0fNw
4 years ago,talk,Unknown,"Tabs, spaces and salaries: a data science detective story",Evelina Gabasova,45:17,45,https://youtube.com/watch?v=hfwGymdqgKk
4 years ago,talk,Unknown,Architectural patterns for the cloud,Mahesh Krishnan,1:03:28,63,https://youtube.com/watch?v=TuZZIGSbFfQ
4 years ago,talk,Unknown,APIs Exposed!,Layla Porter,47:08,47,https://youtube.com/watch?v=0TKSLrN8u0E
4 years ago,talk,Unknown,From 'dotnet run' to 'Hello World!',Matt Warren,1:04:41,65,https://youtube.com/watch?v=bwSNyA1Nfz4
4 years ago,talk,Unknown,"Dungeons, Dragons and Functions",Mathias Brandewinder,1:01:35,62,https://youtube.com/watch?v=MTkErReN-PQ
4 years ago,talk,Unknown,Build cross-platform mobile apps using Fabulous,Jim Bennett,56:36,57,https://youtube.com/watch?v=Hm4EDPNXQqY
4 years ago,talk,Unknown,Zero to Mobile Hero - Intro to Xamarin and Visual Studio Team Services,Luce Carter,1:02:59,63,https://youtube.com/watch?v=z4bltRpRoGg
4 years ago,talk,Unknown,Let’s Talk About Mental Health,Arthur Doler,1:06:08,66,https://youtube.com/watch?v=09GtrS3qyZU
4 years ago,talk,Unknown,Skip the first three months of development for your next app,Gojko Adzic,56:23,56,https://youtube.com/watch?v=deHM34b21v4
4 years ago,talk,Unknown,Serverless with Knative,Mete Atamel,52:12,52,https://youtube.com/watch?v=cFZglw5IUsA
4 years ago,talk,Unknown,ASP.NET Core: The One Hour Makeover,Jon Galloway,1:03:13,63,https://youtube.com/watch?v=hHzQKGnvYp8
4 years ago,talk,Unknown,Patterns for Resilient Architecture,Adrian Hornsby,1:03:09,63,https://youtube.com/watch?v=gET51_C3k5s
4 years ago,talk,Unknown,DevSecOps for Developers: How To Start,Patricia Aas,1:02:26,62,https://youtube.com/watch?v=6m9WV5uqORQ
4 years ago,talk,Unknown,Linux Security APIs and the Chromium Sandbox,Patricia Aas,54:46,55,https://youtube.com/watch?v=IrQh6GqQt-Y
4 years ago,talk,Unknown,Implement DevSecOps in Azure,Victoria Almazova,54:10,54,https://youtube.com/watch?v=RVDIdNcLQQQ
4 years ago,talk,Unknown,Securing Kubernetes with Istio,Erlend Oftedal,48:06,48,https://youtube.com/watch?v=Sx2luXC3kSU
4 years ago,talk,Unknown,Protecting Encryption Keys with Azure Key Vault,Stephen Haunts,56:02,56,https://youtube.com/watch?v=m01fqeClljI
4 years ago,talk,Unknown,Building Clients for OpenID Connect/OAuth 2-based Systems,Dominick Baier,1:01:49,62,https://youtube.com/watch?v=jq0AcfhUba8
4 years ago,talk,Unknown,Hacking a Cat — Going Beyond Traditional Attack Vectors,Niall Merrigan,46:47,47,https://youtube.com/watch?v=YC16sMshipI
4 years ago,talk,Unknown,"Crash, Burn, Report",Scott Helme,1:00:28,60,https://youtube.com/watch?v=O2tZ5vmDtQs
4 years ago,talk,Unknown,Securing Web Applications and APIs with ASP.NET Core 2.2 and 3.0,Dominick Baier,1:00:30,61,https://youtube.com/watch?v=O4BOU6JWLaQ
4 years ago,talk,Unknown,Hack to the Future,Troy Hunt,1:00:52,61,https://youtube.com/watch?v=IzTvlIqv0A4
4 years ago,talk,Unknown,Domain-Driven Design: Hidden Lessons from the Big Blue Book,Nick Tune,37:56,38,https://youtube.com/watch?v=JvCyKxA5S0I
4 years ago,talk,Unknown,Icons and the Web: Symbols of the Modern Age,Tim G. Thomas,56:14,56,https://youtube.com/watch?v=M_94pyFC-Ok
4 years ago,talk,Unknown,Distributed Tracing: How the Pros Debug Concurrent and Distributed Systems,Aaron Stannard,56:36,57,https://youtube.com/watch?v=hsJORkgMHJk
4 years ago,talk,Unknown,Observability and the Development Process,Christine Yen,50:00,50,https://youtube.com/watch?v=WSO9YFi6Oqs
4 years ago,talk,Unknown,Four Languages from Forty Years Ago,Scott Wlaschin,1:04:41,65,https://youtube.com/watch?v=mRwHZTNGdoY
4 years ago,talk,Unknown,"Crash, Burn, Report",Scott Helme,58:51,59,https://youtube.com/watch?v=7bJVjPrxge4
4 years ago,talk,Unknown,Society (n+1).0: smashing the patriarchy and other ways of changing the world,Unknown,59:42,60,https://youtube.com/watch?v=1vD2fSc-Jqc
4 years ago,talk,Unknown,The Functional Programmer's Toolkit,Scott Wlaschin,1:05:51,66,https://youtube.com/watch?v=Nrp_LZ-XGsY
4 years ago,talk,Unknown,Ctrl-Alt-Del: Learning to Love Legacy Code,Dylan Beattie,56:47,57,https://youtube.com/watch?v=wPjHuvulivM
4 years ago,talk,Unknown,.NET Rocks Live on Software Feature Selection with Christine Yen,Unknown,49:59,50,https://youtube.com/watch?v=fWtDE34tOzg
4 years ago,talk,Unknown,A practical guide to deep learning,Tess Ferrandez-Norlander,1:00:49,61,https://youtube.com/watch?v=LcPBhmjT2aw
4 years ago,talk,Unknown,"Scaling microservices with Message queues, .NET and Kubernetes",Lewis Denham-Parry,39:49,40,https://youtube.com/watch?v=si44LvcgXwU
4 years ago,talk,Unknown,"Small Steps, Giant Leaps: Engineering Lessons from Apollo","Dylan Beattie, Kevlin Henney",1:07:30,68,https://youtube.com/watch?v=A5z2rWdnz_o
4 years ago,talk,Unknown,The State of C# - What Have I Missed?,Filip Ekberg,1:06:01,66,https://youtube.com/watch?v=c-plH9gG0zk
4 years ago,talk,Unknown,Structure and Interpretation of Test Cases,Kevlin Henney,1:08:13,68,https://youtube.com/watch?v=tWn8RA_DEic
4 years ago,talk,Unknown,CompSci and My Day Job,Rob Conery,50:16,50,https://youtube.com/watch?v=mtlK2gA4WbM
4 years ago,talk,Unknown,Panel discussion on the future of .NET,Unknown,1:14:50,75,https://youtube.com/watch?v=2yxV-I6DKGc
4 years ago,talk,Unknown,Avoiding the Agile Alignment Trap with DevOps,Mike Long,56:44,57,https://youtube.com/watch?v=ejJXWAkB_2I
4 years ago,talk,Unknown,Getting Started with Cosmos DB + EF Core,Thiago Passos,55:43,56,https://youtube.com/watch?v=eut32bbozFg
4 years ago,talk,Unknown,Building Clients for OpenID Connect/OAuth 2-based Systems,Dominick Baier,1:00:23,60,https://youtube.com/watch?v=mK_yBTfvvN4
4 years ago,talk,Unknown,Securing Web Applications and APIs with ASP.NET Core 2.2 and 3.0,Dominick Baier,53:33,54,https://youtube.com/watch?v=_GF9GtyBQsA
4 years ago,talk,Unknown,What you need to know about ASP.NET Core 2.2,"Damian Edwards, David Fowler",1:02:31,63,https://youtube.com/watch?v=HAFKHRL4Jys
4 years ago,talk,Unknown,Keynote: The Microsoft Open Source Cinematic Universe - Phase 2,Scott Hanselman,55:59,56,https://youtube.com/watch?v=HUN1j9G1Py8
4 years ago,talk,Unknown,Futurology for Dummies - the Next 30 Years in Tech,Mark Rendle,1:04:13,64,https://youtube.com/watch?v=BncBqBye_gI
4 years ago,talk,Unknown,The promise of an async future awaits,Bill Wagner,1:01:04,61,https://youtube.com/watch?v=lw3HTm5EYuk
4 years ago,talk,Unknown,Solving Diabetes with an Open Source Artificial Pancreas,Scott Hanselman,59:27,59,https://youtube.com/watch?v=kv2S2f_C37A
4 years ago,talk,Unknown,Versioning 1.0.1,Jon Skeet,1:00:05,60,https://youtube.com/watch?v=QA1RvnXKKdY
4 years ago,talk,Unknown,Async injection,Mark Seemann,58:08,58,https://youtube.com/watch?v=BsavoQWAVqM
4 years ago,talk,Unknown,"Data on the Inside, Data on the Outside",Ian Cooper,1:06:06,66,https://youtube.com/watch?v=SWX5yvyqRf0
4 years ago,talk,Unknown,DiagnosticSourcery 101,Mark Rendle,1:04:32,65,https://youtube.com/watch?v=g3SZxsskZE0
4 years ago,talk,Unknown,Where is C# headed?,"Mads Torgersen, Jon Skeet",1:03:25,63,https://youtube.com/watch?v=OPAdKv4GF-I
4 years ago,talk,Unknown,"Blazor, a new framework for browser-based .NET apps- Steve Sanderson",Unknown,1:00:45,61,https://youtube.com/watch?v=0RfUPr0KrSM
4 years ago,talk,Unknown,Beyond Developer,Dan North,43:13,43,https://youtube.com/watch?v=_P1ZdVV_yic
4 years ago,talk,Unknown,Leadership Guide for the Reluctant Leader,David Neal,46:07,46,https://youtube.com/watch?v=-I8QHkZreyo
4 years ago,talk,Unknown,How We Got Here - The History of Web Development,Richard Campbell,1:01:25,61,https://youtube.com/watch?v=3JCvW7OSfUc
4 years ago,talk,Unknown,Hack to the Future,Troy Hunt,1:09:40,70,https://youtube.com/watch?v=EFraD678ro0
4 years ago,talk,Unknown,Life Beyond Distributed Transactions: An Apostate's Implementation,Jimmy Bogard,1:01:40,62,https://youtube.com/watch?v=AUrKofVRHV4
4 years ago,talk,Unknown,Why your ASP.NET Core application won't scale,"Damian Edwards, David Fowler",1:01:00,61,https://youtube.com/watch?v=J-xqz_ZM9Wg
4 years ago,talk,Unknown,Insecure Transit - Microservice Security,Sam Newman,1:00:06,60,https://youtube.com/watch?v=MdiUlmDwqEw
4 years ago,talk,Unknown,Real Quantum Computing,James Birnie,1:02:57,63,https://youtube.com/watch?v=TOWN1zwFpo0
4 years ago,talk,Unknown,Migrating to Microservice Databases: From Relational Monolith to Distributed Data,Edson Yanaga,1:04:52,65,https://youtube.com/watch?v=eRz3xjM08l0
4 years ago,talk,Unknown,Breaking Down Your Build: Architectural Patterns For A More Efficient Pipeline,Abraham Marin-Perez,54:24,54,https://youtube.com/watch?v=Sv_JKGVosr4
4 years ago,talk,Unknown,Using Service Meshes and Kubernetes to Solve Service-to-Service Communications...,Ben Hall,58:21,58,https://youtube.com/watch?v=ZKchdjFSgbM
4 years ago,talk,Unknown,"Build software like a bag of marbles, not a castle of LEGO®",Hannes Lowette,58:01,58,https://youtube.com/watch?v=sLIqdigpFj8
4 years ago,talk,Unknown,Building Progressive Web Apps with React,Jonathan Mills,59:37,60,https://youtube.com/watch?v=gPrCvH6bDic
4 years ago,talk,Unknown,Agile Software Architecture,Ian Cooper,1:08:52,69,https://youtube.com/watch?v=3YCIw3gewFE
4 years ago,talk,Unknown,Manual memory management in .NET Framework,Adam Furmanek,57:59,58,https://youtube.com/watch?v=H0DeuoIbyrs
4 years ago,talk,Unknown,HTTPS in ASP.NET Core 2 in Docker Linux Containers Deep Dive,Rob Richardson,1:02:01,62,https://youtube.com/watch?v=oAf3_8k17E8
4 years ago,talk,Unknown,Measure All The Things with App Metrics,Mark Rendle,1:03:22,63,https://youtube.com/watch?v=YJgBAiPlG3k
4 years ago,talk,Unknown,"Need for speed 8, performance tuning of your web application",Yaser Adel Mehraban,1:04:07,64,https://youtube.com/watch?v=tUsbF6SuTZY
4 years ago,talk,Unknown,Give it a REST - Tips for designing and consuming public API's,Liam Westley,57:00,57,https://youtube.com/watch?v=28HTF3Ql-OM
4 years ago,talk,Unknown,Leadership Guide for the Reluctant Leader,David Neal,59:14,59,https://youtube.com/watch?v=tnwKa8j-LOU
4 years ago,talk,Unknown,Handy Tools for Designing Great Web APIs,Mike Amundsen,58:46,59,https://youtube.com/watch?v=NLYpUN-oItY
4 years ago,talk,Unknown,"Drones, AI & IOT - What's all the buzz about ?",Adam Stephensen,59:38,60,https://youtube.com/watch?v=gWYxjfJFIoU
4 years ago,talk,Unknown,"Dungeons, Dragons and Functions",Mathias Brandewinder,1:01:16,61,https://youtube.com/watch?v=sfLo_5mu-tQ
4 years ago,talk,Unknown,A Practical Guide to Dashboarding,Jessica White,45:29,45,https://youtube.com/watch?v=n-3g4qjQ0Qg
4 years ago,talk,Unknown,"Tabs, spaces and salaries: a data science detective story",Evelina Gabasova,52:14,52,https://youtube.com/watch?v=RuVgGUk9-R0
4 years ago,talk,Unknown,The Web That Never Was,Dylan Beattie,58:50,59,https://youtube.com/watch?v=jQ1w4hIgI-A
4 years ago,talk,Unknown,Reactive DDD—When Concurrent Waxes Fluent,Vaughn Vernon,1:00:20,60,https://youtube.com/watch?v=YgJ5s8orUJ0
4 years ago,talk,Unknown,Build vs Buy: Software Systems at Jurassic Park,Todd Gardner,47:03,47,https://youtube.com/watch?v=U2tivS4uCfs
4 years ago,talk,Unknown,Containers for Real Integration Tests,Philipp Krenn,48:27,48,https://youtube.com/watch?v=DA6kRZ9SVTU
4 years ago,talk,Unknown,Kubernetes - going beyond the basics,Shahid Iqbal,52:13,52,https://youtube.com/watch?v=nEuYJ9bjrPA
4 years ago,talk,Unknown,How to seamlessly transition from Developer to Leader,Ian Hughes & Donna Edwards,57:51,58,https://youtube.com/watch?v=Lv41iZIXcbc
4 years ago,talk,Unknown,Natural Language Processing with Deep Learning and TensorFlow,Barbara Fusinska,54:17,54,https://youtube.com/watch?v=BJc3d16thLs
4 years ago,talk,Unknown,Finding your service boundaries - a practical guide,Adam Ralph,57:53,58,https://youtube.com/watch?v=jdliXz70NtM
4 years ago,talk,Unknown,.NET Rocks Live with Domnick Baier and Brock Allen,Unknown,50:27,50,https://youtube.com/watch?v=8LA060frXZ8
4 years ago,talk,Unknown,"ARMGDN - Build modern web apps using Apollo, React, MobX GraphQL, Db and Node.js",Vladimir Novick,51:59,52,https://youtube.com/watch?v=FcFp8aghwWI
4 years ago,talk,Unknown,Rock-Solid Components with TypeScript and GraphQL,Mat Warger,46:43,47,https://youtube.com/watch?v=D-6CzdNCLtQ
4 years ago,talk,Unknown,Adapting ASP.NET Core MVC to your needs,Filip W,1:02:10,62,https://youtube.com/watch?v=DP192Vmc_b0
4 years ago,talk,Unknown,Six Little Lines of Fail,Jimmy Bogard,57:54,58,https://youtube.com/watch?v=VvUdvte1V3s
4 years ago,talk,Unknown,Neural Networks: A Primer,Rishal Hurbans,1:02:05,62,https://youtube.com/watch?v=LvIPUZn2Rmk
4 years ago,talk,Unknown,Practical Security for Web Applications,Chris Holland,59:17,59,https://youtube.com/watch?v=9OuqyVYsUuA
4 years ago,talk,Unknown,The Enterprise DevOps Challenge,Roy Osherove,1:02:18,62,https://youtube.com/watch?v=bYKmq_sTsRw
4 years ago,talk,Unknown,Using Kotlin Coroutines for Asynchronous and Concurrent Programming,Pedro Felix,1:02:57,63,https://youtube.com/watch?v=zS5GLpgWNKQ
4 years ago,talk,Unknown,The secret unit testing tools no one ever told you about,Dror Helper,52:31,53,https://youtube.com/watch?v=V6MzzmJ9IPs
4 years ago,talk,Unknown,Functional-first programming with F#,Tomas Petricek,1:00:26,60,https://youtube.com/watch?v=YEKFyscVSe4
4 years ago,talk,Unknown,Implement DevSecOps in Azure,Victoria Almazova,52:14,52,https://youtube.com/watch?v=frfz2_9EuGA
4 years ago,talk,Unknown,Building Clients for OpenID Connect/OAuth 2-based Systems,Brock Allen & Dominick Baier,57:07,57,https://youtube.com/watch?v=BM091_OlX3o
4 years ago,talk,Unknown,Scaling Frontend Development,Luis Vieira,38:45,39,https://youtube.com/watch?v=s9kTKTcR1RY
4 years ago,talk,Unknown,How to build a social network entirely on serverless,Yan Cui,43:40,44,https://youtube.com/watch?v=o0SHFJDMpgc
4 years ago,talk,Unknown,C# 8 and Beyond,Filip Ekberg,1:00:03,60,https://youtube.com/watch?v=qqrzEC1Eov4
4 years ago,talk,Unknown,Hacking your work life __ balance to take over the world,Jennifer Wadella,52:48,53,https://youtube.com/watch?v=-ifCEO_RZJI
4 years ago,talk,Unknown,Using C# Expression Trees in the Real World,Spencer Schneidenbach,50:57,51,https://youtube.com/watch?v=ylaxq4koAkU
4 years ago,talk,Unknown,Async injection,Mark Seemann,1:02:14,62,https://youtube.com/watch?v=gBfV4jb1HqU
4 years ago,talk,Unknown,Embracing Messaging and Eventual Consistency in your Microservices Solutions,Michele Bustamante,1:11:08,71,https://youtube.com/watch?v=TdRBUb4payY
4 years ago,talk,Unknown,Securing Web Applications and APIs with ASP.NET Core 2.2 and 3.0,Brock Allen & Dominick Baier,53:21,53,https://youtube.com/watch?v=EYk3KTwwbFA
4 years ago,talk,Unknown,Insecure Transit - Microservice Security,Sam Newman,58:59,59,https://youtube.com/watch?v=AN4RLVhwJUA
4 years ago,talk,Unknown,Keynote: The Moon: Gateway to the Solar System,Richard Campbell,54:19,54,https://youtube.com/watch?v=WHb-lJbID-4
4 years ago,talk,Unknown,Distributed Tracing and Monitoring with OpenCensus,Simon Zeltser,1:01:34,62,https://youtube.com/watch?v=l52_sTL4VQs
4 years ago,talk,Unknown,3D printed Bionic Hand a little IOT and a Xamarin Mobile App,Clifford Agius,1:05:33,66,https://youtube.com/watch?v=Ri4uVvxiBD8
4 years ago,talk,Unknown,"What is this Blazor thing, anyway?",John Stovin,14:34,15,https://youtube.com/watch?v=VQFWLc6cjns
4 years ago,talk,Unknown,Security stand-up,Victoria Almazova,10:46,11,https://youtube.com/watch?v=hvzsxjVHEg8
4 years ago,talk,Unknown,Raising next generation of passionate coders,Tomasz Bartoszewski,12:11,12,https://youtube.com/watch?v=3yxiDDk_uqI
4 years ago,talk,Unknown,Poetry in the air,Suzie Gray,10:22,10,https://youtube.com/watch?v=zn1IF45etT8
4 years ago,talk,Unknown,Read and write considered harmful,Hubert Matthews,56:39,57,https://youtube.com/watch?v=KP8R2EXudg4
4 years ago,talk,Unknown,Fallacies of Doom - Lessons learned from porting Doom 3 to Java,Mahmoud Abdelghany,1:03:53,64,https://youtube.com/watch?v=ATnk1wGC4tY
4 years ago,talk,Unknown,Clean Architecture with ASP.NET Core 2.2,Jason Taylor,50:27,50,https://youtube.com/watch?v=Zygw4UAxCdg
4 years ago,talk,Unknown,System Stable : Robust connected applications with Polly,Bryan Hogan,55:38,56,https://youtube.com/watch?v=F8-V3UbCcK4
4 years ago,talk,Unknown,Accessible App Design,Dennie Declercq,50:21,50,https://youtube.com/watch?v=ZLwggeygWho
4 years ago,talk,Unknown,I love learning from people!,Bryan Hogan,12:21,12,https://youtube.com/watch?v=CZvMkXWJ0r4
4 years ago,talk,Unknown,Functional Web Programming in .Net with the SAFE Stack,Anthony Brown,1:05:00,65,https://youtube.com/watch?v=goMYmopiCJ4
4 years ago,talk,Unknown,How thanking people can lead to a better culture,Jim Bennett,12:36,13,https://youtube.com/watch?v=5hjpxa52PPc
4 years ago,talk,Unknown,Help! My co-worker is autistic !?,Dennie Declercq,11:28,11,https://youtube.com/watch?v=lKUPzXQWYq8
4 years ago,talk,Unknown,Why should you care about edge computing?,Glenn F. Henriksen,56:42,57,https://youtube.com/watch?v=NnyvqjVfMD4
