Published,Type,Conference,Title,Speaker,Duration,DurationInMinutes,Link
5 years ago,talk,NDC London 2018,"The Hello World Show Live with Scott Hanselman, Troy Hunt, Felienne, and Jon Skeet",Unknown,57:48,58,https://youtube.com/watch?v=66fcoX7kt7Y
5 years ago,talk,NDC London 2018,"Web Apps can’t really do *that*, can they?",Steve Sanderson,1:00:40,61,https://youtube.com/watch?v=9G8HEDI3K6s
5 years ago,talk,NDC London 2018,Running .NET Containers on Google Cloud,Chris Bacon & Mete Atamel,1:00:14,60,https://youtube.com/watch?v=B_CtanauwxY
5 years ago,talk,NDC London 2018,What C# Programmers Need to Know About Pattern Matching,Eric Potter,52:57,53,https://youtube.com/watch?v=DfhmOScEVPQ
5 years ago,talk,NDC London 2018,"GitOps - Using Git as your source of truth for build, deploy and observability",Alexis Richardson,47:13,47,https://youtube.com/watch?v=GJ6Ogin5W0s
5 years ago,talk,NDC London 2018,Mobile Architecture at Scale,Gergley Orosz,1:00:19,60,https://youtube.com/watch?v=JxwRrQJoRas
5 years ago,talk,NDC London 2018,The Modern Cloud,Scott Guthrie,1:02:23,62,https://youtube.com/watch?v=KfM-3pkWznw
5 years ago,talk,NDC London 2018,Easier AI allows everyone to build smart apps,David Burela & Azadeh Khojandi,1:02:44,63,https://youtube.com/watch?v=MxnGYtFVEzM
5 years ago,talk,NDC London 2018,Pilot Decision Management,Clifford Agius,58:37,59,https://youtube.com/watch?v=QNA9EExd8lQ
5 years ago,talk,NDC London 2018,Painless visual testing,Gojko Adzic,53:19,53,https://youtube.com/watch?v=S30QXoqLyig
5 years ago,talk,NDC London 2018,Nginx for .NET Developers,Ian Cooper,1:03:15,63,https://youtube.com/watch?v=Z2dE7OpL0Fc
5 years ago,talk,NDC London 2018,Testing in Production,Gel Goldsby,1:03:08,63,https://youtube.com/watch?v=aAsVbUyypfs
5 years ago,talk,NDC London 2018,Developing for Mixed Reality with HoloLens,Rafał Legiędź,1:07:40,68,https://youtube.com/watch?v=aKkzIoQfIvs
5 years ago,talk,NDC London 2018,Inclusive Design Series: How to stop worrying and love accessible forms,Elle Waters,1:06:36,67,https://youtube.com/watch?v=b4YKD-Rm8ow
5 years ago,talk,NDC London 2018,Jewelbots: How to Get More Girls Coding!,Jennifer Wadella,52:46,53,https://youtube.com/watch?v=jF36MiP2GYw
5 years ago,talk,NDC London 2018,Succeeding with Xamarin,Filip Ekberg,58:07,58,https://youtube.com/watch?v=kpbeaMOTOxM
5 years ago,talk,NDC London 2018,Xcode to Unreal Engine - Lessons Learned from Doing the Impossible,Ellen Mey,48:43,49,https://youtube.com/watch?v=lp_NhaxqFG8
5 years ago,talk,NDC London 2018,Tips & Tricks with Azure,Scott Guthrie,1:08:42,69,https://youtube.com/watch?v=pDgWX1N1mgI
5 years ago,talk,NDC London 2018,The Psychology of Social Engineering,Niall Merrigan,53:17,53,https://youtube.com/watch?v=rTPbKzvDHDI
5 years ago,talk,NDC London 2018,Why you should use React Native for your next mobile app,Gwendolyn Faraday,51:38,52,https://youtube.com/watch?v=uHzGwQfJIWo
5 years ago,talk,NDC London 2018,How to win with automation and influence people,Gwen Diagram,52:19,52,https://youtube.com/watch?v=zBW8Lj6XcHc
5 years ago,talk,NDC London 2018,The data dichotomy: Rethinking data and services with streams,Ben Stopford,55:20,55,https://youtube.com/watch?v=2Vo-aMOyqbw
5 years ago,talk,NDC London 2018,Building real-time API's with GraphQL,Sandeep Singh,1:04:26,64,https://youtube.com/watch?v=8brpq7DdFIs
5 years ago,talk,NDC London 2018,Observability: it's not just an ops thing,Charity Majors,51:34,52,https://youtube.com/watch?v=ACHr-qwHS8Y
5 years ago,talk,NDC London 2018,Styleguide-Driven Development,Arvid Torset & Tatiana Kolesnikova,1:05:22,65,https://youtube.com/watch?v=dToSgOkTZBI
5 years ago,talk,NDC London 2018,Designing for speech,Jessica Engström,54:52,55,https://youtube.com/watch?v=7z-WZi2Nb-Y
5 years ago,talk,NDC London 2018,What is .NET Standard?,Adam Ralph,1:01:09,61,https://youtube.com/watch?v=CmS6ta17VLk
5 years ago,talk,NDC London 2018,Speak To Me: Voice App Conversation Practices,Heather Downing,50:05,50,https://youtube.com/watch?v=P1xdpY7FEMc
5 years ago,talk,NDC London 2018,Sonic Pi,Sam Aaron,58:41,59,https://youtube.com/watch?v=UrfqA7ShYE0
5 years ago,talk,NDC London 2018,Amazon Machine Learning to Predict Responses,Kesha Williams,1:05:32,66,https://youtube.com/watch?v=h7hEVJaI3Nw
5 years ago,talk,NDC London 2018,A developers guide to Machine Learning,Tess Ferrandez-Norlander,1:01:41,62,https://youtube.com/watch?v=hjpUHZY5-18
5 years ago,talk,NDC London 2018,Networks are like onions: Practical Deep Learning with TensorFlow,Barbara Fusinska,1:01:31,62,https://youtube.com/watch?v=tIOZasGMrP8
5 years ago,talk,NDC London 2018,The Performance Investigator's Field Guide,Sasha Goldshtein,1:00:50,61,https://youtube.com/watch?v=LgAtQF_XvTw
5 years ago,talk,NDC London 2018,What is this cloud native thing anyway?,Sam Newman,57:18,57,https://youtube.com/watch?v=PuDE99ue8SU
5 years ago,talk,NDC London 2018,Deploying Windows Container based apps using Kubernetes,Ben Hall,1:00:36,61,https://youtube.com/watch?v=c8ppFCPLgMU
5 years ago,talk,NDC London 2018,HTTP: History & Performance,Ana Balica,48:59,49,https://youtube.com/watch?v=m18QYJ66dSg
5 years ago,talk,NDC London 2018,CSP XXP STS PKP CAA ETC OMG WTF BBQ…,Scott Helme,1:03:38,64,https://youtube.com/watch?v=uRDRzJ6nWbc
5 years ago,talk,NDC London 2018,Going Solo: A Blueprint for Working for Yourself,Rob Conery,51:47,52,https://youtube.com/watch?v=yWVlsI56pA0
5 years ago,talk,NDC London 2018,.NET Rocks Live with Jon Skeet and Bill Wagner – Two Nice C# People,Unknown,59:35,60,https://youtube.com/watch?v=LCj7h7ZoHA8
5 years ago,talk,NDC London 2018,Hack Your Career,Troy Hunt,1:01:26,61,https://youtube.com/watch?v=PBR5shDXVUI
5 years ago,talk,NDC London 2018,Building a Raspberry Pi Kubernetes Cluster and running .NET Core,Alex Ellis & Scott Hanselman,1:00:45,61,https://youtube.com/watch?v=ZyTLMnzehyU
5 years ago,talk,NDC London 2018,Probing the Mysteries of Saturn’s E-Ring with PostgreSQL,Rob Conery,48:49,49,https://youtube.com/watch?v=k5r3Li_wqMo
5 years ago,talk,NDC London 2018,An Opinionated Approach to ASP.NET Core,Scott Allen,58:48,59,https://youtube.com/watch?v=BOc9KiUuoU8
5 years ago,talk,NDC London 2018,Building for Resiliency and Scale in the Cloud,Scott Allen,51:24,51,https://youtube.com/watch?v=SFLu6jZWXGs
5 years ago,talk,NDC London 2018,GitHub Beyond your Browser,Phil Haack,52:36,53,https://youtube.com/watch?v=v_lq5Od7EcA
5 years ago,talk,NDC London 2018,An introduction to Kotlin by example,Dmitry Kandalov,53:01,53,https://youtube.com/watch?v=6k7az23iZME
5 years ago,talk,NDC London 2018,The Power of Inclusion,Dennie Declercq,52:07,52,https://youtube.com/watch?v=__0KqyluH_M
5 years ago,talk,NDC London 2018,"Serverless in production, an experience report",Domas Lasauskas & Yan Cui,1:02:27,62,https://youtube.com/watch?v=qocp1cDxsuI
5 years ago,talk,NDC London 2018,The Power of Composition,Scott Wlaschin,1:00:57,61,https://youtube.com/watch?v=vDe-4o8Uwl8
5 years ago,talk,NDC London 2018,Beyond JavaScript Frameworks: Writing Reliable Web Apps With Elm,Erik Wendel,54:28,54,https://youtube.com/watch?v=wySnOo63y_A
5 years ago,talk,NDC London 2018,Go & Microservices,Matt Heath,1:02:58,63,https://youtube.com/watch?v=ISSz344kJlU
5 years ago,talk,NDC London 2018,"You build it, you run it (why developers should also be on call)",Chris O'Dell,50:20,50,https://youtube.com/watch?v=UNxhm89DwlY
5 years ago,talk,NDC London 2018,Simplifying Web App Development With Elm and Functional Programming,Ingar Almklov,56:21,56,https://youtube.com/watch?v=bgb2x7eKXY0
5 years ago,talk,NDC London 2018,The History of .NET,Richard Campbell,1:08:48,69,https://youtube.com/watch?v=trHTLFNFoWk
5 years ago,talk,NDC London 2018,Take Control of the Data of You,Nigel Parker,1:03:45,64,https://youtube.com/watch?v=jHNqOlL2vOU
5 years ago,talk,NDC London 2018,Travel Guide to Software Systems,Patrick Kua,51:52,52,https://youtube.com/watch?v=tuVdq6Jnh_c
5 years ago,talk,NDC London 2018,"How to be a better interviewer, change the world and work with amazing people-Suzi Edwards Alexander",Unknown,1:02:02,62,https://youtube.com/watch?v=ebfIsb7PQ1Q
5 years ago,talk,NDC London 2018,"Sondheim, Seurat and Software: finding art in code",Jon Skeet,59:18,59,https://youtube.com/watch?v=E7mgufLJaOM
5 years ago,talk,NDC London 2018,Compositional UIs - the Microservices Last Mile,Jimmy Bogard,1:01:37,62,https://youtube.com/watch?v=gjtFGx0yX5M
5 years ago,talk,NDC London 2018,Diagnosing issues in ASP.NET Core Applications,David Fowler & Damian Edwards,1:00:28,60,https://youtube.com/watch?v=RYI0DHoIVaA
5 years ago,talk,NDC London 2018,"C# 7.1, and 7.2: The releases you didn't know you had",Bill Wagner,1:01:29,61,https://youtube.com/watch?v=IF1aPR6da3A
5 years ago,talk,NDC London 2018,C# 7,Jon Skeet,1:02:32,63,https://youtube.com/watch?v=q13g_Zef8nk
5 years ago,talk,NDC London 2018,Refactoring to Immutability,Kevlin Henney,1:03:22,63,https://youtube.com/watch?v=APUCMSPiNh4
5 years ago,talk,NDC London 2018,I’m Pwned. You’re Pwned. We’re All Pwned.,Troy Hunt,57:07,57,https://youtube.com/watch?v=aSK8lGPgFgE
5 years ago,talk,NDC London 2018,Implementing Authorization in Web Applications and APIs,Brock Allen & Dominick Baier,57:42,58,https://youtube.com/watch?v=-a7JbXL0hq0
5 years ago,talk,NDC Security Australia 2018,NDC Security Australia,Troy Hunt,0:46,1,https://youtube.com/watch?v=ZTDZJGMMa_Q
5 years ago,talk,NDC Security Australia 2018,NDC Security Australia,Troy Hunt & Scott Helme,1:41,2,https://youtube.com/watch?v=mXsLVZ76iks
5 years ago,talk,NDC London 2018,WELCOME TO THE AGE OF CONVERSATIONAL INTERFACES!,Rabeb Othmani,46:12,46,https://youtube.com/watch?v=yYC6gJ81Q9I
5 years ago,talk,NDC London 2018,Make It Fixable,Patricia Aas,43:38,44,https://youtube.com/watch?v=wFOT5u8JxW8
5 years ago,talk,NDC London 2018,"Ionic, ngrx and Angular: building web and mobile apps with one code base",Duncan Hunter,40:28,40,https://youtube.com/watch?v=2-pvOF6uTYQ
5 years ago,talk,NDC London 2018,Mötley Crüe and Mödern JavaScript,Eric Brandes,45:14,45,https://youtube.com/watch?v=1IePuZzqosk
5 years ago,talk,NDC London 2018,Harnessing Chaos; the hidden ingredient behind building better systems,Russ Miles,47:58,48,https://youtube.com/watch?v=jQCfeys4uaA
5 years ago,talk,NDC London 2018,Why I’m Not Leaving .NET,Mark Rendle,47:53,48,https://youtube.com/watch?v=qugNNPXQfCs
5 years ago,talk,NDC London 2018,"Cake + .NET Core = Write Once, Build Anywhere",Enrico Campidoglio,1:12:13,72,https://youtube.com/watch?v=FKbykwvB_MU
5 years ago,talk,NDC London 2018,That's not in the User Manual: Unity3D Software and Hardware,Amie Dansby,38:40,39,https://youtube.com/watch?v=jR3A0iZIz8c
5 years ago,talk,NDC London 2018,Who Needs Dashboards?,Jessica White,41:39,42,https://youtube.com/watch?v=RdqDdMNzqU8
5 years ago,talk,NDC London 2018,Starts with a search,Maria Naggaga,46:27,46,https://youtube.com/watch?v=qBMDqcO5vyA
5 years ago,talk,NDC London 2018,"Good Code: What, Why, and How to Get There",Jane Prusakova,40:19,40,https://youtube.com/watch?v=Q8wMCTAGD88
5 years ago,talk,NDC London 2018,Adventures in teaching the web,Jasmine Greenaway,46:53,47,https://youtube.com/watch?v=ji-WrWuhvrM
5 years ago,talk,NDC London 2018,The Developer’s Guide to Promoting Your Work,Todd Gardner,44:30,45,https://youtube.com/watch?v=hdGmf3Fah-g
5 years ago,talk,NDC London 2018,The power of technical decisions,Jake Ginnivan,1:02:09,62,https://youtube.com/watch?v=u80GTmVtdG4
5 years ago,talk,NDC London 2018,API Gateway to Service Mesh: Navigating a Changing Landscape,Zhamak Dehghani,39:08,39,https://youtube.com/watch?v=QYdOJ0QJptE
5 years ago,talk,NDC London 2018,IdentityServer for ASP.NET Core 2,Brock Allen & Dominick Baier,54:51,55,https://youtube.com/watch?v=TZzFPhVkzo4
5 years ago,talk,NDC London 2018,Keynote: What is programming anyway?,Felienne,1:06:11,66,https://youtube.com/watch?v=grr09e_cH_c
5 years ago,talk,NDC London 2018,The Power ⚡️ and Responsibility 😓 of Unicode Adoption ✨,Katie McLaughlin,58:03,58,https://youtube.com/watch?v=HO0UKfx1LLA
5 years ago,talk,NDC London 2018,♫ These are a few of my favourite (Android) Things ♫,Marcos Placona,44:34,45,https://youtube.com/watch?v=J60aPHTlALs
5 years ago,talk,NDC Security 2018,CSP XXP STS PKP CAA ETC OMG WTF BBQ…,NDC Security 2018,1:00:56,61,https://youtube.com/watch?v=scZsv_mv0Bw
5 years ago,talk,NDC Security 2018,"Hear no evil, See no evil, Code no evil();",NDC Security 2018,40:36,41,https://youtube.com/watch?v=bsiFUJSP3Zo
5 years ago,talk,NDC Security 2018,Hacking your neighbours and other life skills,NDC Security,56:02,56,https://youtube.com/watch?v=eyqUZ4uBC94
5 years ago,talk,NDC Security 2018,Adaptive Threat Modeling,NDC Security 2018,56:02,56,https://youtube.com/watch?v=LVrL4Jmn_10
5 years ago,talk,NDC Security 2018,​Hacking Humans : Social Engineering Techniques and How to Protect Against Them,Unknown,46:45,47,https://youtube.com/watch?v=G4QyYiLlg5U
5 years ago,talk,NDC Security 2018,Secure Programming Practices in C++,NDC Security 2018,51:35,52,https://youtube.com/watch?v=Jh0G_A7iRac
5 years ago,talk,NDC Security 2018,I’m Pwned. You’re Pwned. We’re All Pwned.,NDC Security 2018,1:02:00,62,https://youtube.com/watch?v=Txt90iL-XzM
5 years ago,talk,NDC Security 2018,Hack back,bug hunting on the dark side,45:05,45,https://youtube.com/watch?v=WEYTRb6BFsg
5 years ago,talk,NDC Security 2018,​Beyond the OWASP Top 10,Modern web application bugs,47:02,47,https://youtube.com/watch?v=k12u-76CarE
5 years ago,talk,NDC Security 2018,​.NET Data Security : Hope is not a Strategy,NDC Security 2018,48:24,48,https://youtube.com/watch?v=HfXC3MSk9dY
5 years ago,talk,NDC TechTown 2017,Data Distribution Service,Lars Ivar Miljeteig,45:39,46,https://youtube.com/watch?v=3p-iVgWItJ8
5 years ago,talk,NDC TechTown 2017,Deliberate Architecture,Robert Smallshire,43:58,44,https://youtube.com/watch?v=9e3lflYhNd8
5 years ago,talk,NDC TechTown 2017,Design by Introspection,Andrei Alexandrescu,47:33,48,https://youtube.com/watch?v=k31wZafAMhk
5 years ago,talk,NDC TechTown 2017,The Holy Grail  - A Hash Array Mapped Trie for C++,Phil Nash,35:43,36,https://youtube.com/watch?v=s9dwdo700eQ
5 years ago,talk,NDC TechTown 2017,Microservices and the Inverse Conway Manoeuvre,James Lewis,46:51,47,https://youtube.com/watch?v=CsZDGlz7O5w
5 years ago,talk,NDC TechTown 2017,C++ Performance and Optimisation, Hubert Matthews,43:48,44,https://youtube.com/watch?v=eICYHA-eyXM
5 years ago,talk,NDC TechTown 2017,Holograms of the Galaxy vol. 2,Lars Klint,46:01,46,https://youtube.com/watch?v=oD6_bPlYkB4
5 years ago,talk,NDC TechTown 2017,There are Robots in my Bedroom - Introduction to Windows Mixed Reality,Lars Klint,48:51,49,https://youtube.com/watch?v=s_50Vj_e05w
5 years ago,talk,NDC TechTown 2017,History and Spirit of C,Olve Maudal,42:01,42,https://youtube.com/watch?v=xGVRF-Y--hI
5 years ago,talk,NDC TechTown 2017,"Math, Juggling, Hidden Markov Models, and embedded Python",Jan Dyre Bjerknes,40:02,40,https://youtube.com/watch?v=yfgr00NL3zo
5 years ago,talk,NDC TechTown 2017,Threat modeling,Erlend Oftedal,42:45,43,https://youtube.com/watch?v=v8aYNcE1QlI
5 years ago,talk,NDC TechTown 2017,Concurrent Programming in C++,Venkat Subramaniam,47:15,47,https://youtube.com/watch?v=O7gUNNYjmsM
5 years ago,talk,NDC TechTown 2017,Modern alternatives to make,Mike Long,27:00,27,https://youtube.com/watch?v=JWOCT6pVF70
5 years ago,talk,NDC TechTown 2017,Effective test scrubbing,"Carl-Martin Rosenberg, Thomas Hanssen Nornes, Marius Liaaen",49:32,50,https://youtube.com/watch?v=k0q_9YKB5ns
5 years ago,talk,NDC TechTown 2017,Property based testing with Hypothesis,David R. MacIver,49:32,50,https://youtube.com/watch?v=Hpb9ByWqi3A
5 years ago,talk,NDC TechTown 2017,Seven Things Every Python Programmer Should Know,Robert Smallshire,49:25,49,https://youtube.com/watch?v=yw7ZUaK7gY8
5 years ago,talk,NDC TechTown 2017,3D Printing for Software Developers,Nir Dobovizki,50:52,51,https://youtube.com/watch?v=YwkAYXOrrrE
5 years ago,talk,NDC TechTown 2017,Fastware,Andrei Alexandrescu,43:55,44,https://youtube.com/watch?v=mYzaFzAHuZ4
5 years ago,talk,NDC TechTown 2017,Keynote: The Art of Simplicity,Venkat Subramaniam,41:07,41,https://youtube.com/watch?v=Xuqbl59f15A
5 years ago,talk,NDC Sydney 2017,Debugging and Profiling .NET Core Apps on Linux,Sasha Goldshtein,58:49,59,https://youtube.com/watch?v=uWoFC-AGr3g
5 years ago,talk,NDC Sydney 2017,Blockchain is Cyberpunk,David Burela,1:02:03,62,https://youtube.com/watch?v=D_wwFYQ5Q1Q
5 years ago,talk,NDC Sydney 2017,HTTP/2 - The future of the web today,Rob Crowley,1:00:00,60,https://youtube.com/watch?v=ajq6m1Ovw_o
5 years ago,talk,NDC Sydney 2017,"Create a Consistent, Repeatable and Dependable DevOps process using FAKE",Has AlTaiar,9:30,10,https://youtube.com/watch?v=22CJNW_0sH4
5 years ago,talk,NDC Sydney 2017,.NET Data Security : Hope is not a Strategy,Stephen Haunts,47:37,48,https://youtube.com/watch?v=eBNtnKuuLRo
5 years ago,talk,NDC Sydney 2017,Site Reliability 101,Adrian Ubalde,4:07,4,https://youtube.com/watch?v=lH8h7s1_BDY
5 years ago,talk,NDC Sydney 2017,F# Without Windows,Mitchell Tilbrook,12:51,13,https://youtube.com/watch?v=mwhOaB5VBwU
5 years ago,talk,NDC Sydney 2017,Building Native Android Apps using React Native,Wei-Meng Lee,1:05:25,65,https://youtube.com/watch?v=GyrOmXZS_5w
5 years ago,talk,NDC Sydney 2017,#CANchangeratio - Women in Tech program to inspire more women into technology,Subha Chari,14:38,15,https://youtube.com/watch?v=N4sFhMD9acM
5 years ago,talk,NDC Sydney 2017,Imposter Syndrome: Overcoming Self-Doubt in Success,Heather Downing,46:26,46,https://youtube.com/watch?v=esi8q_XPcBw
5 years ago,talk,NDC Sydney 2017,Herding cats is easy compared to managing developers,Dom Millar,9:48,10,https://youtube.com/watch?v=oaYLfb61zGo
5 years ago,talk,NDC Sydney 2017,Squashing JavaScript Bugs,Todd Gardner,1:07:47,68,https://youtube.com/watch?v=62GNxqwOplQ
5 years ago,talk,NDC Sydney 2017,When Feature flags go bad,Edith Harbaugh,56:20,56,https://youtube.com/watch?v=xENybGdaA6c
5 years ago,talk,NDC Sydney 2017,Virtual reality for web developers,Alex Mackey,53:21,53,https://youtube.com/watch?v=PN-iHYiQ8ZE
5 years ago,talk,NDC Sydney 2017,APIs with Microsoft Azure PaaS Services,Bill Chesnut,1:00:42,61,https://youtube.com/watch?v=9u6RgP2_n3c
5 years ago,talk,NDC Sydney 2017,Service Workers,Patrick Kettner,32:40,33,https://youtube.com/watch?v=HmGMbMBKTLw
5 years ago,talk,NDC Sydney 2017,Take your ASP.NET apps to the next level with Google Cloud Platform,Mete Atamel,57:44,58,https://youtube.com/watch?v=TKV7xLQuWf0
5 years ago,talk,NDC Sydney 2017,Scaling Docker Containers using Kubernetes and Azure Container Service,Ben Hall,1:04:04,64,https://youtube.com/watch?v=tefBss-zA0Y
5 years ago,talk,NDC Sydney 2017,Developing Object Recognition for HoloLens,Stephen Carter,58:49,59,https://youtube.com/watch?v=LxEl7DN5uRg
5 years ago,talk,NDC Sydney 2017,Growing Serverless code with Azure Functions and F#,Mathias Brandewinder,1:02:37,63,https://youtube.com/watch?v=tg_W-sNV0x8
5 years ago,talk,NDC Sydney 2017,"Ionic, ngrx and Angular",Duncan Hunter & Adam Stephensen,48:23,48,https://youtube.com/watch?v=9VpAXOz3Kn8
5 years ago,talk,NDC Sydney 2017,Prescriptive Architecture Guidance for Cloud Applications,Mahesh Krishnan,1:03:55,64,https://youtube.com/watch?v=DpYICwCthOw
5 years ago,talk,NDC Sydney 2017,Security And Microservices,Sam Newman,52:33,53,https://youtube.com/watch?v=qw_Z5TyQIb8
5 years ago,talk,NDC Sydney 2017,Hack Your Career,Troy Hunt,59:22,59,https://youtube.com/watch?v=9d7_4JXWtFY
5 years ago,talk,NDC Sydney 2017,"Web Apps can’t really do *that*, can they?",Steve Sanderson,1:01:49,62,https://youtube.com/watch?v=F3GwkMI6XrM
5 years ago,talk,NDC Sydney 2017,"Docker, FROM scratch",Aaron Powell,59:31,60,https://youtube.com/watch?v=i7yoXqlg48M
5 years ago,talk,NDC Sydney 2017,Life is like a Box of Chocolate(y),David Gardiner,52:19,52,https://youtube.com/watch?v=sq2mqeIG2I4
5 years ago,talk,NDC Sydney 2017,Building a development environment out of your production deployment,Orin Thomas,53:41,54,https://youtube.com/watch?v=VtUvk5jVQc4
5 years ago,talk,NDC Sydney 2017,Asynchronous Programming From The Ground Up,Filip Ekberg,59:29,59,https://youtube.com/watch?v=bda13k0vfc0
5 years ago,talk,NDC Sydney 2017,The Code Behind The Vulnerability,Barry Dorrans,57:40,58,https://youtube.com/watch?v=rQ8MLh1EK54
5 years ago,talk,NDC Sydney 2017,Accessing Accessible Accessibility,​Jennifer Wong,53:12,53,https://youtube.com/watch?v=Awc-RFs9HMs
5 years ago,talk,NDC Sydney 2017,Choice is Overrated - Designing Products That Know What You Want Before You Do,Heather Wilde,49:56,50,https://youtube.com/watch?v=DW1PUpWil48
5 years ago,talk,NDC Sydney 2017,Shipping Many Small React Components at Domain.com.au,Jess Telford,1:04:00,64,https://youtube.com/watch?v=jGh5awmp_ZI
5 years ago,talk,NDC Sydney 2017,Pushing C# to the limit,Joe Albahari,57:29,57,https://youtube.com/watch?v=mLX1sYVf-Xg
5 years ago,talk,NDC Sydney 2017,Confusion In The Land Of The Serverless:,Sam Newman,51:42,52,https://youtube.com/watch?v=r3kVwlr2I3U
5 years ago,talk,NDC Sydney 2017,C# Language Internals,Bart De Smet,59:56,60,https://youtube.com/watch?v=yzqUut4x2s8
5 years ago,talk,NDC Sydney 2017,"From C# to Golang, My data science journey.",Julian Bright,48:43,49,https://youtube.com/watch?v=HVHGah-r9dU
5 years ago,talk,NDC Sydney 2017,Tales of a Unicorn Herder - Security in Startups and Disruptive Teams,Laura Bell,44:39,45,https://youtube.com/watch?v=SpkiFTGzrkw
5 years ago,talk,NDC Sydney 2017,A lap around Microsoft Cognitive Services Vision API,Tim Huckaby,1:00:06,60,https://youtube.com/watch?v=TMaGvzBmnTU
5 years ago,talk,NDC Sydney 2017,Writing high performance code in .NET,Bart De Smet,1:02:12,62,https://youtube.com/watch?v=fI1XGVIQjkA
5 years ago,talk,NDC Sydney 2017,Embracing Docker simplicity - while harnessing platform power,​Michele Bustamante,1:18:04,78,https://youtube.com/watch?v=n0dWcB0Y2HU
5 years ago,talk,NDC Sydney 2017,Continuous Delivery in Azure,Jimmy Bogard,1:03:06,63,https://youtube.com/watch?v=lqnUdEwVXOU
5 years ago,talk,NDC Sydney 2017,Profiling Node Applications,Sasha Goldshtein,1:01:53,62,https://youtube.com/watch?v=slgZ8Dgfgno
5 years ago,talk,NDC Sydney 2017,"ASP.NET Core for Angular, React, and Knockout developers",Steve Sanderson,1:01:42,62,https://youtube.com/watch?v=TRKEuYUajKA
5 years ago,talk,NDC Sydney 2017,The History of .NET,Richard Campbell,54:03,54,https://youtube.com/watch?v=IqWar6cEWsA
5 years ago,talk,NDC Sydney 2017,How to start and run a software lifestyle business,Joe Albahari,59:03,59,https://youtube.com/watch?v=WdZXrzuTxic
5 years ago,talk,NDC Sydney 2017,Designing Wonderful .NET APIs,James Newton-King,1:01:51,62,https://youtube.com/watch?v=F-Lv-Q5GcCE
5 years ago,talk,NDC Sydney 2017,"Microservices at Scale - ASP.NET Core, Service Fabric, and Azure in production",​Louis DeJardin,57:53,58,https://youtube.com/watch?v=J_3_JFss1eg
5 years ago,talk,NDC Sydney 2017,Where's my free lunch?,Hadi Hariri,45:34,46,https://youtube.com/watch?v=3fHSu04QwEw
5 years ago,talk,NDC Sydney 2017,HoloLens Development: The Next Steps,Lars Klint,1:00:55,61,https://youtube.com/watch?v=N7-SxDM9988
5 years ago,talk,NDC Sydney 2017,An Introduction Into Using Angular’s Material Design,Tracy Lee,47:45,48,https://youtube.com/watch?v=PcHxmRI0ePo
5 years ago,talk,NDC Sydney 2017,What is React Fibre?,Jake Ginnivan,48:16,48,https://youtube.com/watch?v=NMG_RFOZSlY
5 years ago,talk,NDC Sydney 2017,Deploying Applications as Containers on Windows Server 2016,Ben Hall,58:13,58,https://youtube.com/watch?v=361nnLIrnyY
5 years ago,talk,NDC Sydney 2017,Reverse Engineering a Bluetooth Lightbulb,Jesse Phelps,45:39,46,https://youtube.com/watch?v=DxAGLC1ySNo
5 years ago,talk,NDC Sydney 2017,DevOps For Dishwashers - Bringing grown up practices to the Internet of Things,Christopher Biggs,47:06,47,https://youtube.com/watch?v=pAPsqmBoWrY
5 years ago,talk,NDC Sydney 2017,"Machine Learning with F#, Redux",Mathias Brandewinder,1:02:15,62,https://youtube.com/watch?v=0gQNSevQVeo
5 years ago,talk,NDC Sydney 2017,Self-Aware Applications: Automatic Production Monitoring,Dina Goldshtein,1:04:46,65,https://youtube.com/watch?v=R8h0nuMAgBg
5 years ago,talk,NDC Sydney 2017,Techniques and practices for testing Angular,Duncan Hunter & Adam Stephensen,55:49,56,https://youtube.com/watch?v=lTKhB6uAmno
5 years ago,talk,NDC Sydney 2017,Building Native iOS Apps using React Native,Wei-Meng Lee,1:00:51,61,https://youtube.com/watch?v=7s1O9wuozeM
5 years ago,talk,NDC Sydney 2017,TensorFlow in Three Sentences,Barbara Fusinska,58:36,59,https://youtube.com/watch?v=DBW284ZDSJ8
5 years ago,talk,NDC Sydney 2017,Building Docker Applications with .NET,Michele Bustamante,1:06:11,66,https://youtube.com/watch?v=IYIYw64eHH8
5 years ago,talk,NDC Sydney 2017,Transient Test Environments with Octopus,Robert Wagner,41:37,42,https://youtube.com/watch?v=Wd5EsgWQQRQ
5 years ago,talk,NDC Sydney 2017,"""The website's down!"" Stories and lessons on keeping your website up.",Adrian Ubalde,24:31,25,https://youtube.com/watch?v=duDlL9S1_kM
5 years ago,talk,NDC Sydney 2017,Software & the art of bicycle maintenance,Edith Harbaugh,49:19,49,https://youtube.com/watch?v=1jwBSM0FkPg
5 years ago,talk,NDC Sydney 2017,"Accessibility for UX: Don't worry, it's much worse than you think",Elle Waters,59:29,59,https://youtube.com/watch?v=AAZhi3W6LOs
5 years ago,talk,NDC Sydney 2017,How success can take you to the brink of failure: a case study,Vanessa Love,48:00,48,https://youtube.com/watch?v=Ol8gI4PF5pw
5 years ago,talk,NDC Sydney 2017,UX Patterns for Web Developers,Nicole Saidy & Jad Joubran,48:34,49,https://youtube.com/watch?v=jodafRC-TPE
5 years ago,talk,NDC Sydney 2017,The bold promise of teaching computers to understand the visual world,Tim Huckaby,58:40,59,https://youtube.com/watch?v=rGAjN2mePSY
