Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
28251812,"Crash Override: How Gamergate (Nearly) Destroyed My Life, and How We Can Win the Fight Against Online Hate",Zoe  Quinn,"Quinn, Zoe",,"=""1501135376""","=""9781501135378""",5,4.09,PublicAffairs,Hardcover,256,2017,2017,2019/09/15,2017/10/01,,,read,An important book on how vulnerable everyone is against online harassment and how little one can do to fight it. ,,,1,0
22917055,The Psychology of Software #Testing,John Stevenson,"Stevenson, John",,"=""""","=""""",1,3.75,LeanPub,Unknown Binding,,,,2019/09/20,2018/02/01,,,read,"Over the last two years, I tried many times to read this book. I has some interesting ideas, but the framing and reasoning feels all wrong. The book is stuck for more than 3.5 years at 85% complete; therefore, there is still hope that those problems could be fixed. However, I fear a complete rewrite would be necessary to give the ideas the required clarity and space to be understandable by software developers without a degree in psychology.",,,1,0
35297611,"Great at Work: How Top Performers Do Less, Work Better, and Achieve More",Morten T. Hansen,"Hansen, Morten T.",,"=""1476765626""","=""9781476765624""",2,3.80,Simon & Schuster,Hardcover,320,2018,2018,2019/09/17,2018/04/18,,,read,"The book offers many great and memorable anecdotes, like the one about the race to the south pole by Amundsen and Scott. That part is interesting and shows nicely the point the author tries to make in this chapter. <br/><br/>The big problem I have with this book is that the author explains all those different reasons why people succeed with the same study. Even when those reasons are not related, the study shows that this hypothesis is true. It feels as if the data set is used to prove whatever idea the author has. That diminishes its value, then when you can explain everything using just the right subset, it has no value at all. <br/>",,,1,0
7934951,Science Research Writing for Non-Native Speakers of English,Hilary Glasman-Deal,"Glasman-Deal, Hilary",,"=""184816310X""","=""9781848163102""",3,4.42,ICP,Paperback,272,2009,2009,2019/07/25,2019/06/29,,,read,[b:The Scientist's Guide to Writing: How to Write More Easily and Effectively Throughout Your Scientific Career|27311903|The Scientist's Guide to Writing  How to Write More Easily and Effectively Throughout Your Scientific Career|Stephen B. Heard|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456092450l/27311903._SY75_.jpg|47368814] is a much better book for this topic. This book focus too much on the grammatical rules and offers not much help outside of scientific writing. ,,,1,0
25276703,"Ruby Performance Optimization: Why Ruby Is Slow, and How to Fix It",Alexander Dymo,"Dymo, Alexander",,"=""1680500694""","=""9781680500691""",5,4.07,Pragmatic Bookshelf,ebook,170,2015,2015,2019/09/11,2019/08/30,,,read,Great book on optimizing the performance of your Ruby applications. Top tip: reduce memory allocation. What is not allocated does not need to be freed by the GC. ,,,1,0
31670678,Design It!: From Programmer to Software Architect (The Pragmatic Programmers),Michael Keeling,"Keeling, Michael",,"=""1680502093""","=""9781680502091""",1,3.70,Pragmatic Bookshelf,Paperback,360,2017,,2019/09/10,2018/07/30,,,read,"A big disappointment. The title and the book do only partially match. There are many good points about software architecture, but it lacks the guide to go from programmer to architect. While the book offers an unusual amount of generic ideas (especially for a book published by the Pragmatic Bookshelf), it lacks all the parts that are important to software architecture: How do you decide which option to follow? How do you make fundamental decisions? How do you document them? How do you share the rules and restrictions you choose? Without answers to those questions, the book is nothing more as a nice list of things you can do.",,,1,0
11890985,Designed for Use: Create Usable Interfaces for Applications and the Web,Lukas Mathis,"Mathis, Lukas",,"=""1934356751""","=""9781934356753""",3,3.90,Pragmatic Bookshelf,Paperback,344,2011,2011,2019/09/09,2019/08/30,,,read,The book offers a good overview on how the different parts of UX fit together. I missed new ideas and approaches that are not already covered in any other book on this topic. ,,,1,0
43885852,Am I Overthinking This?: Over-answering life’s questions in 101 charts,Michelle Rial,"Rial, Michelle",,"=""1452175861""","=""9781452175867""",5,3.83,Chronicle Books,Hardcover,136,2019,2019,2019/09/13,2019/09/10,,,read,101 funny charts that let you think about topics you most likely never bothered about. ,,,1,0
18685328,The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,"Lencioni, Patrick",,"=""""","=""""",5,4.11,Jossey-Bass,Kindle Edition,242,2011,2002,2019/09/21,2019/09/21,,,read,"A great book about the dysfunctions you may have in your team. I wish I had read this book a few years earlier. There are many lessons one can learn from the easy to follow fable.<br/>The most memorable part of the story is where Kathryn described how she promoted a high-performer that was toxic for the team. After she and that top-performer lost their jobs, the team that was left created significantly more output than with them. Keeping toxic people around hurts a team much more than what they contribute. Therefore, get rid of them as soon as possible. They hold everyone else back and as sooner they are gone, the better.<br/>",,,1,0
44583310,Words That Change Minds: The 14 Patterns for Mastering the Language of Influence,Shelle Rose Charvet,"Charvet, Shelle Rose",,"=""1733670327""","=""9781733670326""",3,3.69,Institute for Influence,Kindle Edition,405,2019,1995,2019/09/23,2019/09/22,,,read,"The 14 patterns are an interesting way to divide groups of people. For me the different types and their reaction on certain constraints and situations offered many aha-moments. I am not full convinced of the method, but the book offered a few points that I can try with my next presentations. ",,,1,0
32178245,The Only Academic Phrasebook You'll Ever Need: 600 Examples of Academic Language,Luiz Otávio Barros,"Barros, Luiz Otávio",,"=""""","=""""",4,4.27,,Kindle Edition,103,2016,,2019/09/22,2019/09/22,,,read,A good list of phrases that you can use for academic writing. I found the examples of words that look similar but have a very different meaning especially helpful (like overlooked vs. overseen). ,,,1,0
39323877,Docker in Practice,Ian Miell,"Miell, Ian",Aiden Hobson Sayers,"=""1617294802""","=""9781617294808""",3,3.81,Manning,Paperback,434,2019,,2019/06/04,2019/06/02,,,read,"This book is no match for [b:Docker in Action|23612990|Docker in Action|Jeff Nickoloff|https://images.gr-assets.com/books/1482409574s/23612990.jpg|43216969], even when they are both about Docker and are published by Manning. It uses a Problem/Solution approach to explain Docker, what only partially works. It is a good fit for simple problems, but when it comes to complex topics in which you need a lot of background, this is not working. The formatting for Kindle was poor (especially the code examples) and far below the level of the other books published by Manning.",,,1,0
6552511,"Collaboration: How Leaders Avoid the Traps, Build Common Ground, and Reap Big Results",Morten T. Hansen,"Hansen, Morten T.",,"=""1422115151""","=""9781422115152""",0,3.82,Harvard Business Review Press,Hardcover,256,2009,2009,,2019/09/10,to-read,to-read (#63),to-read,,,,0,0
22746964,Predicting the Unpredictable,Johanna Rothman,"Rothman, Johanna",,"=""1943487022""","=""9781943487028""",5,3.67,Practical Ink,ebook,90,2014,2014,2019/09/01,2019/08/30,,,read,"An incredibly helpful book for everyone working in a project. The biggest challenge we all face is the question “How long does it take?”. Johanna has many great tips on how to find an answer to that question (split the work in small and understandable parts and estimate all those parts) and makes clear that estimating is always guessing. We will never have a precise estimate, but for most questions that is not needed - a range is all it takes, or confidence levels if your stakeholders are more familiar with them. I found so many places in this book where I could say “that’s exactly how it is” that I stopped highlighting those parts. If you have to do any form of estimates, you definitely should read this book!",,,1,0
45975023,Associations and Correlations for Medical Research: A Holistic Strategy To Help You Discover The Story of Your Data,Lee Baker,"Baker, Lee",,"=""1098834011""","=""9781098834012""",3,3.00,Independently published,Paperback,168,2019,,2019/08/31,2019/07/08,,,read,"A bit repetitive when you know his other book [b:Practical Data Cleaning: 19 Essential Tips to Scrub Your Dirty Data|43813067|Practical Data Cleaning  19 Essential Tips to Scrub Your Dirty Data (Bite-Size Stats Book 5)|Lee Baker|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549111798l/43813067._SY75_.jpg|68176277]. However, there is a lot to learn about medical research, visualisation of data and statistics in general. ",,,1,0
43813067,Practical Data Cleaning: 19 Essential Tips to Scrub Your Dirty Data (Bite-Size Stats Book 5),Lee Baker,"Baker, Lee",,"=""1386728861""","=""9781386728863""",5,3.64,CSI Publishing,Kindle Edition,46,2019,,2019/09/01,2019/07/08,,,read,"Do you work with data? If this is the case, you should read these 19 simple but important tips to scrub data. It starts with the preparation of your worksheets; explains how you should collect data and goes up to the important cross-checks to ensure that the data you work with makes sense. Simple checks on the age of your participants may save you from some embarrassing errors. Tips like these will make your data collection a lot less risky and reduces your error rate without much additional effort.",,,1,0
